season,team,player,salary,pos,fg_id,match,match_conf,rp_R,rp_HR,rp_RBI,rp_SB,rp_AVG,rp_W,rp_SV,rp_K,rp_ERA,rp_WHIP,roto_points,name,role,played
2022,Micks,Joc Pederson,8,OF,11899,exact,1.0,2.0956511525111816,2.245436663549293,2.586578143376585,0.3242833688624341,0.7522615101969552,0.0,0.0,0.0,0.0,0.0,8.004210838496448,Joc Pederson,HIT,True
2022,Micks,Hunter Renfroe,21,OF,15464,exact,1.0,2.279480200977075,2.8312027496925865,2.6604803760444873,0.10809445628747802,0.2453655465316458,0.0,0.0,0.0,0.0,0.0,8.124623329533273,Hunter Renfroe,HIT,True
2022,Micks,Ranger Suarez,15,P,17277,exact,1.0,0.0,0.0,0.0,0.0,0.0,3.413073168103637,0.0,2.934043871732314,0.47141718958386525,-1.35576894535955,5.462765284060266,Ranger Suarez,PIT,True
2022,Micks,Jorge Soler,18,U,14221,exact,1.0,1.1765059101817161,1.2691598533104698,1.2563379553543412,0.0,-0.7861817559182944,0.0,0.0,0.0,0.0,0.0,2.9158219629282325,Jorge Soler,HIT,True
2022,Micks,Robert Suarez,16,P,30115,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.7065365840518185,0.20478437084221862,1.3646715682475878,1.485035026244887,0.6478630085756022,5.408890557962114,Robert Suarez,PIT,True
2022,Micks,Jeff McNeil,14,2B,15362,exact,1.0,2.68390410760204,0.8786491292149406,2.2909692127049754,0.4323778251499121,2.963074961060106,0.0,0.0,0.0,0.0,0.0,9.248975235731972,Jeff McNeil,HIT,True
2022,Micks,J.D. Davis,4,3B,16219,exact,1.0,1.6912272458862168,1.1715321722865877,1.2932890716882925,0.10809445628747802,-0.010365291860243833,0.0,0.0,0.0,0.0,0.0,4.253777654288331,J.D. Davis,HIT,True
2022,Micks,j profar,1,C,10815,initial_last,0.9,3.0147963948406473,1.4644152153582344,2.14316474736917,0.5404722814373901,-0.15259414834807897,0.0,0.0,0.0,0.0,0.0,7.010254490657363,Jurickson Profar,HIT,True
2022,Micks,Luis Cessa,1,P,13345,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.3652292672414548,0.0,1.3419270421101281,-1.1931875880975407,-0.39394117501041076,1.1200275462436315,Luis Cessa,PIT,True
2022,Spehr's Army,Starling Marte,42,OF,9241,exact,1.0,2.794201536681576,1.5620428963821167,2.3279203290389265,1.9457002131746044,1.4286103319757921,0.0,0.0,0.0,0.0,0.0,10.058475307253016,Starling Marte,HIT,True
2022,Spehr's Army,Seiya Suzuki,25,U,30116,exact,1.0,1.9853537234316458,1.366787534334352,1.699751351361756,0.9728501065873022,0.3960438555833232,0.0,0.0,0.0,0.0,0.0,6.420786571298379,Seiya Suzuki,HIT,True
2022,Spehr's Army,Yu Darvish,26,P,13074,exact,1.0,0.0,0.0,0.0,0.0,0.0,5.460917068965819,0.0,4.48067164907958,2.4777941057971504,3.7152382575851517,16.1346210814277,Yu Darvish,PIT,True
2022,Spehr's Army,Yoshitomo Tsutsugo,7,1B,27459,initial_last,0.9,0.4044239066249649,0.19525536204776459,0.702071210345073,0.0,-1.0046846842403319,0.0,0.0,0.0,0.0,0.0,0.29706579477747064,Yoshi Tsutsugo,HIT,True
2022,Spehr's Army,Ian Anderson,17,P,19951,exact,1.0,0.0,0.0,0.0,0.0,0.0,3.413073168103637,0.0,2.2062190353336004,-2.503489520061958,-2.492835037443102,0.6229676459321776,Ian Anderson,PIT,True
2022,Spehr's Army,Josiah Gray,6,P,24580,exact,1.0,0.0,0.0,0.0,0.0,0.0,2.3891512176725462,0.0,3.502657025168809,-3.305454369096045,-1.5205670647250977,1.0657868090202125,Josiah Gray,PIT,True
2022,Spehr's Army,Cole Sulser,2,P,15256,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.3413073168103637,0.40956874168443724,0.8642919932234723,-1.0225962850999737,-1.131938691846913,-0.5393669252286135,Cole Sulser,PIT,True
2022,Spehr's Army,Patrick Corbin,4,P,9323,exact,1.0,0.0,0.0,0.0,0.0,0.0,2.0478439008621825,0.0,2.911299345594854,-6.975054701652547,-5.402770000515783,-7.418681455711293,Patrick Corbin,PIT,True
2022,Spehr's Army,Paul DeJong,6,U,18015,exact,1.0,0.698550384170394,0.5857660861432938,0.9237779083487804,0.3242833688624341,-1.4323531102638858,0.0,0.0,0.0,0.0,0.0,1.1000246372610165,Paul DeJong,HIT,True
2022,Spehr's Army,Kyle Gibson,1,P,10123,exact,1.0,0.0,0.0,0.0,0.0,0.0,3.413073168103637,0.0,3.2752117637942106,-3.7335220991037508,-1.416475427179982,1.5382874056141145,Kyle Gibson,PIT,True
2022,Spehr's Army,Matt Vierling,1,2B,21558,exact,1.0,1.5073981974203237,0.5857660861432938,1.1824357226864388,0.7566611940123461,-0.02977024007108043,0.0,0.0,0.0,0.0,0.0,4.002490960191322,Matt Vierling,HIT,True
2022,All-Stars,Corey Knebel,18,P,15010,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.0239219504310912,2.4574124501066237,0.9325255716358517,0.3516711880891219,-0.4684232012831763,4.297107958979512,Corey Knebel,PIT,True
2022,All-Stars,Carlos Rodon,26,P,16137,exact,1.0,0.0,0.0,0.0,0.0,0.0,4.7783024353450925,0.0,5.390452694577972,2.9855338502410538,2.4329426389270936,15.587231619091211,Carlos Rodón,PIT,True
2022,All-Stars,C.J. Cron,23,1B,12546,exact,1.0,2.9044989657611113,2.8312027496925865,3.7690138660630237,0.0,0.39836402927837944,0.0,0.0,0.0,0.0,0.0,9.903079610795102,C.J. Cron,HIT,True
2022,All-Stars,Justin Turner,20,3B,5235,exact,1.0,2.2427143912838963,1.2691598533104698,2.9930404230500485,0.3242833688624341,1.004484743536263,0.0,0.0,0.0,0.0,0.0,7.833682780043111,Justin Turner,HIT,True
2022,All-Stars,Zac Gallen,15,P,19291,exact,1.0,0.0,0.0,0.0,0.0,0.0,4.095687801724365,0.0,4.3669490183922814,4.1842119624421255,4.040753333555045,16.687602116113815,Zac Gallen,PIT,True
2022,All-Stars,Camilo Doval,13,P,21992,exact,1.0,0.0,0.0,0.0,0.0,0.0,2.0478439008621825,5.529178012739903,1.796817564859324,1.7212820833842348,-0.061416363399688895,11.033705198445956,Camilo Doval,PIT,True
2022,All-Stars,Trent Grisham,20,OF,18564,exact,1.0,2.1324169622043603,1.659670577405999,1.9584091656994143,0.7566611940123461,-2.118642189470658,0.0,0.0,0.0,0.0,0.0,4.388515709851461,Trent Grisham,HIT,True
2022,All-Stars,Huascar Ynoa,8,P,20468,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15921168296221858,-1.1599218497346235,-0.6704697492948348,-1.6711799160672398,Huascar Ynoa,PIT,True
2022,All-Stars,Brandon Nimmo,10,OF,12927,exact,1.0,3.7501125887042197,1.5620428963821167,2.3648714453728776,0.3242833688624341,1.1451940565255463,0.0,0.0,0.0,0.0,0.0,9.146504355847194,Brandon Nimmo,HIT,True
2022,All-Stars,Seth Beer,7,CI,20493,exact,1.0,0.14706323877271452,0.09762768102388229,0.3325600470055609,0.0,-0.4836230586282915,0.0,0.0,0.0,0.0,0.0,0.09362790817386618,Seth Beer,HIT,True
2022,All-Stars,Miles Mikolas,4,P,9803,exact,1.0,0.0,0.0,0.0,0.0,0.0,4.095687801724365,0.0,3.4799124990313492,1.8684824834942142,2.6412717807754733,12.085354565025401,Miles Mikolas,PIT,True
2022,All-Stars,Frank Schwindel,14,U,15351,exact,1.0,0.8456136229431084,0.7810214481910583,1.3302401880222436,0.0,-0.35167475519549657,0.0,0.0,0.0,-0.8914624506128958,-0.45610175188564733,1.2576363014623708,Frank Schwindel,HIT,True
2022,All-Stars,Sam Hilliard,3,OF,17954,exact,1.0,0.9559110520226443,0.19525536204776459,0.517315628675317,0.5404722814373901,-0.8913787899080929,0.0,0.0,0.0,0.0,0.0,1.3175755342750228,Sam Hilliard,HIT,True
2022,All-Stars,Garrett Cooper,1,OF,15279,exact,1.0,1.3603349586476092,0.8786491292149406,1.8475558166975607,0.0,0.38076220868887656,0.0,0.0,0.0,0.0,0.0,4.467302113248987,Garrett Cooper,HIT,True
2022,All-Stars,Rafael Ortega,2,OF,10323,exact,1.0,1.286803339261252,0.683393767167176,1.2932890716882925,1.2971334754497363,-0.18971463564638116,0.0,0.0,0.0,0.0,0.0,4.370905017920076,Rafael Ortega,HIT,True
2022,All-Stars,Didi Gregorius,4,SS,6012,exact,1.0,0.6250187647840366,0.09762768102388229,0.702071210345073,0.10809445628747802,-0.6050195691529237,0.0,0.0,0.0,0.0,0.0,0.9277925432875462,Didi Gregorius,HIT,True
2022,New York Polar Bears,Nick Lodolo,6,P,26378,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.3652292672414548,0.0,2.9795329240072337,0.3122729770936723,-0.26592329419915944,4.391111874143202,Nick Lodolo,PIT,True
2022,New York Polar Bears,Steven Matz,19,P,13361,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.7065365840518185,0.0,1.228204411422829,-1.3826606030845503,-0.13609370155824227,1.4159866908318548,Steven Matz,PIT,True
2022,New York Polar Bears,Gavin Lux,13,2B,19955,exact,1.0,2.426543439749789,0.5857660861432938,1.5519468860259509,0.7566611940123461,0.8433204862694826,0.0,0.0,0.0,0.0,0.0,6.164238092200863,Gavin Lux,HIT,True
2022,New York Polar Bears,Joey Wendle,7,MI,13853,exact,1.0,0.9926768617158229,0.2928830430716469,1.1824357226864388,1.2971334754497363,0.31562123305961653,0.0,0.0,0.0,0.0,0.0,4.080750335983261,Joey Wendle,HIT,True
2022,New York Polar Bears,Zach Eflin,5,P,13774,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.0239219504310912,0.20478437084221862,1.4783941989348868,-0.3379598259045343,0.63394032408204,3.0030810183857026,Zach Eflin,PIT,True
2022,New York Polar Bears,Rowdy Tellez,4,U,15679,exact,1.0,2.463309249442968,3.4169688358358803,3.288649353721658,0.21618891257495604,-1.0362809381771254,0.0,0.0,0.0,0.0,0.0,8.348835413398337,Rowdy Tellez,HIT,True
2022,New York Polar Bears,Aaron Ashby,5,P,23550,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.6826146336207274,0.20478437084221862,2.8658102933199343,-1.2844736635456895,-1.7479760091429792,0.7207596250942112,Aaron Ashby,PIT,True
2022,New York Polar Bears,Wil Myers,9,OF,10047,exact,1.0,1.0662084811021801,0.683393767167176,1.5149957696919998,0.21618891257495604,0.2684450594018511,0.0,0.0,0.0,-0.27233827398468896,0.12395879592648434,3.6008525118799586,Wil Myers,HIT,True
2022,New York Polar Bears,Ian Happ,7,OF,17919,exact,1.0,2.647138297908861,1.659670577405999,2.6604803760444873,0.9728501065873022,0.9544289788366975,0.0,0.0,0.0,0.0,0.0,8.894568336783346,Ian Happ,HIT,True
2022,New York Polar Bears,Eric Lauer,2,P,19316,exact,1.0,0.0,0.0,0.0,0.0,0.0,3.754380484914001,0.0,3.570890603581188,0.3737890699167624,-0.012907214146574471,7.686152944265377,Eric Lauer,PIT,True
2022,New York Polar Bears,Colin Moran,1,U,16909,exact,1.0,0.4044239066249649,0.4881384051194115,0.849875675680878,0.0,-0.35222105671638104,0.0,0.0,0.0,0.0,0.0,1.3902169307088732,Colin Moran,HIT,True
2022,Pookie 2.0,Ronald Acuna Jr.,40,OF,18401,exact,1.0,2.6103724882156825,1.4644152153582344,1.8475558166975607,3.134739232336863,0.6344580601624978,0.0,0.0,0.0,0.0,0.0,9.691540812770839,Ronald Acuña Jr.,HIT,True
2022,Pookie 2.0,Stephen Strasburg,7,P,10131,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11372263068729899,-0.7570143081739902,-0.2831075760735205,-0.9263992535602117,Stephen Strasburg,PIT,True
2022,Pookie 2.0,Trevor Bauer,6,P,-1,unmatched,0.7272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,False
2022,Pookie 2.0,Francisco Lindor,28,U,12916,exact,1.0,3.6030493499315055,2.5383197066209395,3.95376944773278,1.7295113005996483,0.9732535482546159,0.0,0.0,0.0,0.0,0.0,12.79790335313949,Francisco Lindor,HIT,True
2022,Pookie 2.0,Blake Snell,21,P,13543,exact,1.0,0.0,0.0,0.0,0.0,0.0,2.7304585344829095,0.0,3.8893139695056256,1.056986644219685,0.11853080783376226,7.795289956041983,Blake Snell,PIT,True
2022,Pookie 2.0,Art Warren,12,P,18251,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.6826146336207274,0.6143531125266559,0.9097810454983919,-1.962508236100475,-1.2594666121922589,-1.0152260566469586,Art Warren,PIT,True
2022,Pookie 2.0,Anthony DeSclafani,12,P,13050,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3866569443368166,-1.1038803146023288,-1.251023824851998,-1.9682471951175102,Anthony DeSclafani,PIT,True
2022,Pookie 2.0,Rowan Wick,12,P,14646,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.3652292672414548,1.8430593375799675,1.569372303484726,-0.5102244472468023,-2.4330746250503377,1.8343618360090086,Rowan Wick,PIT,True
2022,Pookie 2.0,Ha-seong Kim,9,CI,27506,exact,1.0,2.1324169622043603,1.0739044912627054,2.1801158637031217,1.2971334754497363,0.13067880306570853,0.0,0.0,0.0,0.0,0.0,6.814249595685633,Ha-Seong Kim,HIT,True
2022,Pookie 2.0,Oneil Cruz,8,U,21711,exact,1.0,1.654461436193038,1.659670577405999,1.9953602820333656,1.0809445628747802,-0.3181963071903104,0.0,0.0,0.0,0.0,0.0,6.072240551316873,Oneil Cruz,HIT,True
2022,Pookie 2.0,Dominic Smith,6,OF,15653,exact,1.0,0.4044239066249649,0.0,0.6281689776771706,0.0,-0.533286375549505,0.0,0.0,0.0,0.0,0.0,0.4993065087526305,Dominic Smith,HIT,True
2022,Pookie 2.0,Joey Bart,5,C,21524,exact,1.0,1.2500375295680732,1.0739044912627054,0.9237779083487804,0.21618891257495604,-0.6259303436047583,0.0,0.0,0.0,0.0,0.0,2.8379784981497567,Joey Bart,HIT,True
2022,Pookie 2.0,Lorenzo Cain,3,OF,9077,exact,1.0,0.6250187647840366,0.09762768102388229,0.3325600470055609,0.21618891257495604,-0.7559469803651757,0.0,0.0,0.0,0.0,0.0,0.5154484250232603,Lorenzo Cain,HIT,True
2022,Producers,Matt Olson,39,1B,14344,exact,1.0,3.161859633613362,3.319341154811998,3.805964982396975,0.0,-0.2999728376883044,0.0,0.0,0.0,0.0,0.0,9.987192933134029,Matt Olson,HIT,True
2022,Producers,Zack Wheeler,29,P,10310,exact,1.0,0.0,0.0,0.0,0.0,0.0,4.095687801724365,0.0,3.707357760405947,2.783743931960391,2.007939275809199,12.594728769899902,Zack Wheeler,PIT,True
2022,Producers,Paul Goldschmidt,36,CI,9218,exact,1.0,3.8971758274769344,3.4169688358358803,4.24937837840439,0.7566611940123461,2.8775736147347617,0.0,0.0,0.0,0.0,0.0,15.197757850464313,Paul Goldschmidt,HIT,True
2022,Producers,Kenley Jansen,29,P,3096,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.7065365840518185,8.396159204530964,1.9332847216840827,0.5589469854229776,0.867762781342726,13.462690277032568,Kenley Jansen,PIT,True
2022,Producers,Chris Stratton,3,P,13761,exact,1.0,0.0,0.0,0.0,0.0,0.0,3.413073168103637,0.40956874168443724,1.3646715682475878,-0.560932318389089,-1.6136799360211382,3.0127012236254354,Chris Stratton,PIT,True
2022,Producers,Chris Bassitt,20,P,12304,exact,1.0,0.0,0.0,0.0,0.0,0.0,5.119609752155456,0.0,3.7983358649557863,1.2936227995981056,1.0029599947027121,11.21452841141206,Chris Bassitt,PIT,True
2022,Producers,Victor Robles,9,OF,18363,exact,1.0,1.5441640071135023,0.5857660861432938,1.2193868390203901,1.6214168443121704,-0.6136668926116111,0.0,0.0,0.0,0.0,0.0,4.357066883977746,Victor Robles,HIT,True
2022,Producers,Robinson Cano,3,2B,3269,exact,1.0,0.18382904846589312,0.09762768102388229,0.14780446533580485,0.0,-0.7147589477467027,0.0,0.0,0.0,0.0,0.0,-0.28549775292112245,Robinson Canó,HIT,True
2022,Producers,Garrett Hampson,8,OF,19262,exact,1.0,1.0662084811021801,0.19525536204776459,0.5542667450092682,1.2971334754497363,-0.5880319752304277,0.0,0.0,0.0,0.0,0.0,2.5248320883785214,Garrett Hampson,HIT,True
2022,Producers,Nick Madrigal,5,MI,20521,exact,1.0,0.698550384170394,0.0,0.2586578143376585,0.3242833688624341,0.05784948513031161,0.0,0.0,0.0,0.0,0.0,1.339341052500798,Nick Madrigal,HIT,True
2022,Producers,Mike Moustakas,4,3B,4892,exact,1.0,1.1029742907953588,0.683393767167176,0.9237779083487804,0.21618891257495604,-0.6642599968313404,0.0,0.0,0.0,0.0,0.0,2.2620748820549306,Mike Moustakas,HIT,True
2022,Producers,Nick Ahmed,1,SS,12147,exact,1.0,0.25736066785225037,0.2928830430716469,0.2586578143376585,0.0,-0.0851638669043989,0.0,0.0,0.0,0.0,0.0,0.723737658357157,Nick Ahmed,HIT,True
2022,Producers,Cesar Hernandez,1,U,10556,exact,1.0,2.3530118203634323,0.09762768102388229,1.2563379553543412,1.0809445628747802,0.013744464994903869,0.0,0.0,0.0,0.0,0.0,4.80166648461134,César Hernández,HIT,True
2022,Who's On First,Freddie Freeman,39,1B,5361,exact,1.0,4.3015997341019,2.0501813015015284,3.6951116333951215,1.4052279317372143,3.413172629371856,0.0,0.0,0.0,0.0,0.0,14.86529323010762,Freddie Freeman,HIT,True
2022,Who's On First,J.T. Realmuto,18,C,11739,exact,1.0,2.757435726988397,2.1478089825254107,3.1038937720519018,2.2699835820370384,1.0225812210781278,0.0,0.0,0.0,0.0,0.0,11.301703284680876,J.T. Realmuto,HIT,True
2022,Who's On First,Aaron Nola,32,P,16149,exact,1.0,0.0,0.0,0.0,0.0,0.0,3.754380484914001,0.0,5.344963642303052,2.043288973693329,3.7244289596210858,14.867062060531469,Aaron Nola,PIT,True
2022,Who's On First,Nolan Arenado,29,3B,9777,exact,1.0,2.68390410760204,2.9288304307164688,3.805964982396975,0.5404722814373901,1.7717115121528213,0.0,0.0,0.0,0.0,0.0,11.730883314305695,Nolan Arenado,HIT,True
2022,Who's On First,Sean Manaea,19,P,15873,exact,1.0,0.0,0.0,0.0,0.0,0.0,2.7304585344829095,0.0,3.5481460774437283,-3.286837358910027,-0.9637654447547797,2.0280018082618314,Sean Manaea,PIT,True
2022,Who's On First,MacKenzie Gore,2,P,22201,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.3652292672414548,0.0,1.6376058818971053,-0.9427670501552392,-1.4357322764921823,0.6243358224911391,MacKenzie Gore,PIT,True
2022,Who's On First,Alex Colome,13,P,6661,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.6826146336207274,0.8191374833688745,0.7278248363987135,-1.822586361706403,-1.7890134547985292,-1.3820228631166172,Alex Colomé,PIT,True
2022,Who's On First,Reiver Sanmartin,2,P,19754,exact,1.0,0.0,0.0,0.0,0.0,-0.03781452262372486,1.3652292672414548,0.0,1.0689927284606104,-2.838966968956681,-2.084491230276094,-2.527050726154435,Reiver Sanmartin,HIT,True
2022,Who's On First,Ke'Bryan Hayes,10,CI,18577,exact,1.0,2.0221195331248243,0.683393767167176,1.5149957696919998,2.1618891257495605,-0.15333753383597953,0.0,0.0,0.0,0.0,0.0,6.229060661897582,Ke'Bryan Hayes,HIT,True
2022,Who's On First,Lucas Sims,1,P,13470,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.3413073168103637,0.20478437084221862,0.11372263068729899,-0.7841327240811434,-0.1611275690436688,-0.28544597478493094,Lucas Sims,PIT,True
2022,Who's On First,Jake Fraley,2,OF,19260,exact,1.0,1.2132717198748946,1.1715321722865877,1.034631257350634,0.4323778251499121,0.1714296930462988,0.0,0.0,0.0,0.0,0.0,4.0232426677083275,Jake Fraley,HIT,True
2022,Who's On First,Lane Thomas,1,OF,16939,exact,1.0,2.279480200977075,1.659670577405999,1.9214580493654632,0.8647556502998242,-0.24351254309922207,0.0,0.0,0.0,0.0,0.0,6.481851934949139,Lane Thomas,HIT,True
2022,Who's On First,Austin Slater,1,OF,16153,exact,1.0,1.8015246749657527,0.683393767167176,1.2563379553543412,1.2971334754497363,0.34628830324744597,0.0,0.0,0.0,0.0,0.0,5.384678176184453,Austin Slater,HIT,True
2022,Who's On First,Christian Walker,1,U,13419,exact,1.0,3.0883280142270046,3.5145965168597626,3.473404935391414,0.21618891257495604,-0.22010446422506635,0.0,0.0,0.0,0.0,0.0,10.072413914828072,Christian Walker,HIT,True
2022,Who's On First,Steven Duggar,1,OF,17719,exact,1.0,0.25736066785225037,0.0,0.14780446533580485,0.5404722814373901,-0.5330406729177244,0.0,0.0,0.0,0.0,0.0,0.412596741707721,Steven Duggar,HIT,True
2022,Block Bombers,Keibert Ruiz,6,C,19610,exact,1.0,1.2132717198748946,0.683393767167176,1.3302401880222436,0.6485667377248682,0.10847881480222243,0.0,0.0,0.0,0.0,0.0,3.9839512275914046,Keibert Ruiz,HIT,True
2022,Block Bombers,Craig Kimbrel,25,P,6655,exact,1.0,0.0,0.0,0.0,0.0,0.0,2.0478439008621825,4.50525615852881,1.6376058818971053,0.07880852860568031,-0.49146936952040177,7.778045100373376,Craig Kimbrel,PIT,True
2022,Block Bombers,Marcell Ozuna,22,OF,10324,exact,1.0,2.058885342818003,2.245436663549293,2.069262514701268,0.21618891257495604,-0.7118704599762675,0.0,0.0,0.0,0.0,0.0,5.877902973667252,Marcell Ozuna,HIT,True
2022,Block Bombers,Emilio Pagan,4,P,14771,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.3652292672414548,1.8430593375799675,1.910540195546623,-0.764664927065247,-0.7604190808813502,3.5937447924214485,Emilio Pagán,PIT,True
2022,Block Bombers,Mike Minor,2,P,10021,exact,1.0,0.0,0.0,0.0,0.0,0.0,1.3652292672414548,0.0,1.7285839864469446,-4.226926326192699,-3.1951036352361903,-4.3282167077404905,Mike Minor,PIT,True
2022,Block Bombers,Tommy Pham,15,OF,2967,exact,1.0,3.272157062692898,1.659670577405999,2.3279203290389265,0.8647556502998242,-0.4202394577462281,0.0,0.0,0.0,0.0,0.0,7.704264161691419,Tommy Pham,HIT,True
2022,Block Bombers,Jack Flaherty,15,P,17479,exact,1.0,0.0,0.0,0.0,0.0,0.0,0.6826146336207274,0.0,0.7505693625361733,-0.3172742366123932,-1.1768762546873628,-0.06096649514285524,Jack Flaherty,PIT,True
2022,Block Bombers,Alec Bohm,8,CI,21618,exact,1.0,2.9044989657611113,1.2691598533104698,2.6604803760444873,0.21618891257495604,1.319004790050791,0.0,0.0,0.0,0.0,0.0,8.369332897741815,Alec Bohm,HIT,True
2022,Block Bombers,Mark Canha,9,OF,11445,exact,1.0,2.6103724882156825,1.2691598533104698,2.254018096371024,0.3242833688624341,0.6350962396617106,0.0,0.0,0.0,0.0,0.0,7.092930046421321,Mark Canha,HIT,True
